rainfall_72h_mm,rainfall_threshold_mm,soil_saturation_ratio,terrain_slope_degrees,drainage_capacity_mm_day,elevation_meters,river_distance_meters,past_recurrence_count,vulnerability_svi,flood_hazard_occurred
110.8,94.2,0.513,5.0,39.8,254.6,2364.0,0,22.4,0
87.7,74.9,0.872,1.5,33.9,445.6,815.0,2,39.2,1
35.9,67.1,0.4,5.4,155.7,446.9,2485.7,3,32.0,0
296.2,82.9,0.643,10.0,70.5,67.6,463.7,1,59.4,1
10.9,58.8,0.336,1.1,139.0,922.2,215.5,4,48.9,0
292.1,105.8,0.672,1.6,120.1,502.7,2369.8,1,72.8,1
11.1,71.2,0.778,3.8,106.6,987.5,1112.4,1,44.0,0
125.6,103.8,0.566,0.8,117.5,1021.2,2688.9,2,27.4,1
44.0,82.4,0.791,11.7,37.1,258.3,3383.4,3,33.9,0
287.9,101.8,0.855,3.7,80.7,790.5,116.1,3,58.7,1
103.0,68.6,0.604,5.3,107.0,569.4,884.1,4,51.0,1
51.2,64.6,0.571,3.9,142.1,1056.8,613.9,2,18.4,0
65.1,101.7,0.424,4.2,121.5,262.8,1229.7,2,31.8,0
32.9,66.7,0.416,5.9,59.1,815.0,1943.5,1,38.7,0
232.1,96.0,0.854,21.9,158.0,731.3,445.2,3,73.0,1
205.4,74.0,0.797,8.0,111.8,357.9,1026.5,1,73.4,1
16.9,96.2,0.739,6.0,92.7,168.2,1530.2,4,70.8,0
277.7,104.9,0.679,19.6,130.5,783.7,223.2,3,80.5,1
20.8,109.0,0.53,11.9,106.4,887.6,2068.8,1,84.9,0
129.4,74.8,0.834,7.0,120.8,382.2,1168.0,2,20.7,1
101.7,75.2,0.698,10.4,108.3,775.6,3633.8,0,54.4,0
28.0,109.0,0.7,1.7,49.1,477.2,547.8,2,26.9,1
243.1,102.4,0.921,4.2,98.4,857.3,187.3,2,43.3,1
60.7,57.5,0.705,10.0,63.2,243.1,897.5,1,68.1,0
57.9,86.5,0.831,1.5,102.0,1068.8,157.7,4,63.1,1
132.1,65.0,0.551,18.2,41.9,348.5,4239.1,2,25.3,1
296.2,109.7,0.847,2.6,56.3,444.5,97.3,4,75.6,0
94.8,62.6,0.782,2.2,134.2,74.4,1730.5,2,78.0,1
174.0,85.8,0.899,5.0,79.7,138.3,943.6,1,26.1,1
126.2,91.6,0.786,4.0,116.0,621.5,601.8,3,64.3,1
15.5,106.5,0.774,4.9,92.2,324.8,131.7,1,90.6,0
42.9,101.6,0.743,6.9,71.0,1003.4,1218.0,0,22.5,0
23.8,68.5,0.483,2.8,91.8,22.6,1106.0,5,28.2,0
43.9,86.5,0.36,3.0,134.8,458.0,445.7,3,76.2,0
74.5,107.4,0.448,2.2,63.0,408.1,2942.5,2,42.0,0
76.9,95.5,0.669,9.7,81.9,28.1,485.1,3,91.4,0
95.9,92.9,0.359,6.0,52.3,153.6,766.8,4,64.9,0
46.2,96.5,0.753,15.4,72.4,499.3,991.7,2,53.7,0
95.2,72.7,0.58,13.0,144.5,594.0,176.7,1,42.0,1
103.7,95.1,0.825,0.8,131.1,488.1,3278.8,2,34.1,1
41.0,67.8,0.955,15.0,75.4,639.5,613.1,2,67.0,0
108.9,78.5,0.697,3.9,42.9,716.2,151.1,3,62.4,1
106.3,103.9,0.754,3.8,81.7,16.9,637.8,2,43.6,1
16.5,56.0,0.844,21.5,129.2,559.6,1150.2,3,88.4,0
37.7,77.8,0.429,4.6,30.9,1156.4,915.0,2,75.9,0
20.7,69.7,0.256,14.7,125.6,625.2,1473.1,3,35.8,0
49.0,65.9,0.786,2.6,116.8,814.7,118.5,3,90.5,1
248.7,101.1,0.217,9.5,33.7,377.7,451.8,0,75.4,1
18.6,93.3,0.414,15.5,110.8,929.9,2102.6,6,86.8,0
24.3,61.2,0.783,4.6,65.3,928.6,149.9,2,25.9,0
30.4,82.2,0.803,4.2,48.9,627.9,2371.3,4,17.6,0
119.2,80.7,0.504,0.9,77.0,1171.3,165.7,3,54.4,1
25.2,62.8,0.918,5.6,52.7,155.0,2208.2,3,50.9,0
244.7,99.0,0.361,24.4,136.3,25.3,587.0,3,84.6,1
13.6,75.2,0.832,21.1,125.2,925.3,1186.7,1,28.8,0
21.7,96.9,0.865,0.9,157.4,969.6,249.1,3,16.9,1
28.0,65.6,0.4,5.1,97.1,148.6,132.2,3,57.3,0
353.5,72.3,0.503,12.5,37.0,322.4,341.9,2,29.2,1
95.8,60.2,0.841,17.2,74.6,26.0,214.2,3,19.0,1
14.7,62.9,0.826,21.6,138.2,355.5,499.5,2,16.8,1
170.2,103.6,0.666,7.3,78.6,928.9,916.8,1,26.4,1
35.7,61.0,0.878,9.2,86.5,624.0,1116.3,2,45.1,0
54.0,60.3,0.791,9.1,80.6,421.0,1922.0,2,85.7,0
157.1,106.7,0.324,5.1,56.8,449.2,1331.4,3,75.8,1
74.4,90.5,0.159,14.7,34.9,6.6,1176.1,5,57.4,0
50.3,60.6,0.928,8.1,49.4,363.3,686.8,1,49.4,0
37.3,108.4,0.878,24.7,74.1,777.5,820.5,0,51.5,0
69.4,63.1,0.235,1.1,58.1,1169.2,692.4,1,85.8,0
124.4,97.1,0.15,9.9,102.3,1017.2,2265.5,1,73.0,0
47.4,56.9,0.406,14.9,107.9,33.2,363.6,0,28.8,0
294.2,89.3,0.568,3.8,102.0,1078.8,56.9,2,90.2,1
52.5,85.1,0.768,1.7,36.5,940.9,1314.3,1,76.8,0
23.5,66.4,0.897,2.8,115.0,937.5,321.5,5,17.7,1
44.2,90.4,0.466,22.5,76.9,552.3,2700.0,1,55.2,0
46.0,88.9,0.754,5.2,143.6,480.6,2401.2,0,67.2,0
18.4,98.9,0.686,10.6,96.0,367.0,145.8,2,19.9,0
321.7,103.2,0.671,1.4,36.4,83.5,185.0,3,43.2,1
171.7,83.1,0.587,5.8,26.2,277.7,870.2,3,66.9,1
52.9,82.0,0.614,3.8,119.8,299.7,1177.5,2,80.3,0
47.3,89.2,0.786,2.7,79.1,583.5,435.7,2,93.2,0
97.9,95.1,0.928,3.9,63.9,898.2,1563.9,0,24.7,0
29.7,74.6,0.57,11.3,85.4,571.2,1134.4,2,65.6,0
158.9,82.8,0.675,3.5,34.8,74.1,521.3,4,86.4,1
166.9,87.2,0.803,2.4,77.9,1149.6,80.8,2,72.4,1
51.9,109.4,0.515,2.6,67.5,1131.6,1714.3,2,65.6,0
17.0,87.3,0.731,2.0,133.0,943.3,340.1,3,32.2,1
32.6,67.3,0.509,2.3,48.6,1189.6,2208.4,1,80.2,0
88.1,87.3,0.633,5.3,127.1,655.7,704.3,0,60.0,0
34.1,100.1,0.819,1.8,92.6,1155.5,1082.7,2,23.9,1
23.0,102.2,0.684,8.9,36.1,95.3,2525.8,5,89.8,0
223.6,99.0,0.844,1.1,155.9,442.0,2440.8,3,94.1,1
208.5,103.9,0.651,2.9,124.1,274.3,607.3,0,58.0,1
143.0,73.4,0.54,14.7,60.1,239.0,331.2,1,77.1,1
186.5,82.9,0.909,1.8,103.5,173.3,1840.8,2,61.7,1
111.3,97.9,0.624,2.6,146.5,748.8,731.0,0,48.8,1
144.9,69.5,0.708,4.2,150.7,938.7,305.9,2,47.7,1
46.9,75.4,0.818,13.8,123.7,696.1,2867.4,2,92.1,0
254.1,100.7,0.492,1.4,123.2,180.6,314.9,3,44.5,1
40.2,97.4,0.763,2.2,62.4,974.3,81.4,1,54.2,1
24.9,108.4,0.561,11.8,158.6,765.0,74.6,2,34.9,1
330.5,109.8,0.802,20.3,57.9,468.9,1218.4,1,35.3,1
100.1,68.2,0.581,0.5,37.1,810.6,1350.5,4,43.5,1
22.0,104.5,0.709,1.6,156.9,315.6,497.1,3,89.0,1
239.1,60.2,0.273,5.2,45.6,417.5,512.8,3,46.7,1
92.4,94.0,0.442,3.8,95.4,1101.4,547.7,3,59.2,0
288.3,67.1,0.816,1.1,88.2,352.2,1417.9,4,58.7,1
94.4,71.5,0.521,5.7,139.5,566.6,121.9,3,61.7,1
125.8,107.0,0.644,1.1,78.5,1068.7,3226.1,2,80.6,0
97.0,69.5,0.559,1.3,92.8,850.7,352.0,3,87.1,1
12.2,92.0,0.796,19.9,30.9,79.3,8000.0,4,31.7,0
109.4,64.8,0.575,11.4,53.1,181.0,275.8,2,83.8,1
21.3,60.1,0.654,21.7,137.5,14.4,1821.7,1,58.8,0
23.1,73.7,0.888,3.3,89.6,759.0,353.4,4,89.0,1
39.2,89.3,0.665,19.6,56.2,540.0,151.2,1,88.3,0
119.3,68.6,0.482,8.4,74.8,165.5,2544.7,1,46.2,1
28.6,71.5,0.783,0.9,63.5,1149.7,2398.7,2,67.2,0
178.5,94.0,0.711,3.5,100.1,637.9,670.2,1,84.7,1
59.7,60.7,0.649,1.9,31.9,294.1,1504.4,4,45.8,1
32.1,79.6,0.137,3.3,55.4,603.2,1027.2,2,18.5,0
52.9,106.8,0.822,1.0,72.9,817.1,2350.4,0,43.8,0
16.8,76.8,0.728,1.7,150.3,96.1,504.1,3,44.2,1
76.5,78.9,0.758,1.7,109.1,333.3,940.0,3,79.5,1
47.3,95.6,0.633,1.8,93.1,969.3,847.2,3,39.8,0
213.7,97.8,0.861,16.9,50.8,554.3,574.2,2,86.5,1
29.5,97.3,0.673,4.1,100.3,658.2,2714.7,5,58.9,0
35.0,109.9,0.941,19.4,150.4,522.2,267.7,1,61.9,0
251.6,58.9,0.219,0.8,101.5,57.5,244.3,4,79.6,1
168.9,109.0,0.824,3.1,47.2,203.1,1082.2,1,25.8,1
60.9,107.3,0.98,3.8,159.6,537.4,1335.8,2,16.4,0
41.8,101.9,0.856,5.3,92.3,255.0,309.7,3,19.5,0
40.2,80.0,0.43,5.0,68.1,64.7,644.6,0,17.5,0
28.1,102.9,0.36,7.0,93.0,1013.2,3565.1,5,71.0,0
302.8,67.1,0.961,3.8,60.6,1177.5,389.8,2,34.6,1
111.0,98.5,0.475,2.9,29.1,952.8,1374.4,0,83.6,1
73.4,65.2,0.875,3.7,145.1,1025.3,1667.2,2,85.6,0
94.1,99.8,0.273,3.0,82.9,294.2,763.3,1,43.5,0
246.4,88.8,0.772,0.6,126.6,1152.9,3377.6,0,30.6,1
302.9,60.4,0.274,4.1,156.1,240.3,1651.2,3,54.9,1
44.0,104.2,0.636,2.1,110.4,1142.0,784.8,1,80.3,0
68.6,86.8,0.777,5.8,118.4,1193.8,1060.9,3,69.8,0
86.7,91.1,0.72,3.8,152.3,855.5,1465.6,4,17.1,0
103.6,70.6,0.572,2.0,94.7,1177.5,1126.3,4,15.6,1
18.9,102.9,0.746,2.8,68.2,685.6,2581.4,5,24.1,0
2.0,85.0,0.356,2.2,149.4,315.2,579.7,1,41.9,0
49.0,78.2,0.56,3.8,34.3,527.2,477.8,2,58.0,0
178.9,84.4,0.335,15.6,54.0,714.3,338.7,3,80.4,1
91.6,93.7,0.102,5.5,71.1,92.3,96.2,2,26.4,0
31.5,93.2,0.494,5.1,130.6,748.7,102.8,2,27.2,1
289.5,74.7,0.594,2.4,147.0,1177.5,2498.8,1,84.1,1
9.4,76.2,0.884,24.7,86.0,232.2,1411.3,2,88.9,0
27.9,85.9,0.343,5.0,63.6,952.2,1346.5,2,59.1,0
22.8,105.8,0.7,10.3,72.7,1089.9,1194.3,0,77.8,1
141.5,96.0,0.731,3.5,113.6,1132.7,2320.3,3,42.4,1
100.9,76.5,0.226,2.4,46.3,1152.4,835.3,2,90.7,1
26.2,73.5,0.865,0.8,98.9,628.1,2502.1,5,87.4,1
140.5,83.8,0.682,1.4,104.4,1172.9,584.5,2,83.0,1
28.6,102.8,0.455,5.5,120.6,910.0,3186.0,3,16.0,0
15.5,55.5,0.306,3.1,106.5,198.2,1489.4,2,56.9,0
90.0,94.1,0.385,4.3,38.1,574.9,406.8,1,17.1,0
105.0,71.2,0.659,0.9,118.0,863.4,1046.4,2,69.2,1
75.1,66.5,0.837,18.9,27.9,300.6,963.8,1,29.7,0
18.2,55.7,0.722,3.6,77.7,770.5,228.1,4,66.2,0
28.0,104.3,0.475,9.5,81.3,801.6,1123.6,3,22.8,0
183.2,105.2,0.511,1.9,40.7,199.4,503.6,4,75.5,1
11.3,58.4,0.234,3.7,26.3,680.3,114.5,2,73.1,0
63.4,83.7,0.568,5.7,34.6,927.1,3613.1,2,15.4,1
30.6,63.4,0.479,1.4,85.3,601.2,1281.0,7,78.4,0
27.8,96.7,0.699,1.7,57.4,19.5,2563.9,4,28.1,0
33.7,91.6,0.623,14.0,34.3,15.8,1402.6,2,23.7,0
275.8,71.3,0.638,8.5,59.6,431.7,579.9,0,55.0,1
94.9,61.4,0.564,2.3,96.4,1111.8,912.6,3,62.2,1
290.2,100.7,0.358,1.4,125.2,278.3,1401.5,2,23.2,1
46.7,92.1,0.624,4.8,80.6,763.1,3920.2,1,39.4,0
232.8,55.4,0.52,6.0,107.8,270.4,401.1,5,47.6,1
305.5,89.5,0.421,11.5,105.6,389.4,2545.1,1,90.5,1
358.5,99.6,0.75,2.5,146.0,1018.4,3143.7,0,35.1,1
29.6,87.5,0.486,5.3,49.2,876.0,1381.9,1,35.8,0
139.5,78.4,0.557,23.1,89.3,119.0,3263.0,6,67.8,1
151.8,87.1,0.576,3.4,110.3,517.3,658.8,3,73.2,1
160.1,89.1,0.683,10.7,95.2,39.9,3719.5,1,15.9,1
23.4,90.2,0.918,18.6,85.8,579.7,1506.0,4,25.7,0
46.4,108.2,0.71,2.5,156.4,796.6,101.5,0,43.6,0
28.3,64.8,0.814,14.5,152.2,146.6,2898.5,1,65.6,0
19.2,89.3,0.72,0.6,107.5,350.2,845.1,3,25.7,1
38.4,65.3,0.521,6.3,84.3,480.4,790.2,3,43.6,0
75.4,66.5,0.382,2.1,127.0,1103.8,1052.9,1,21.4,1
103.9,91.8,0.748,3.1,94.2,1191.9,244.2,1,60.7,1
63.7,105.4,0.734,2.7,159.4,58.7,810.0,0,49.1,0
32.6,63.7,0.895,2.3,117.6,914.4,2184.3,2,78.0,0
9.1,107.9,0.532,4.8,34.2,449.2,68.7,1,60.9,0
147.7,72.6,0.917,15.0,79.3,474.0,432.5,1,67.7,1
12.2,76.5,0.578,19.5,123.6,906.3,52.9,0,68.7,0
203.6,63.5,0.786,4.6,138.7,1102.5,694.8,3,62.2,1
40.2,88.9,0.678,5.0,134.8,1141.4,1613.7,2,16.3,0
18.7,87.8,0.871,3.6,156.9,694.7,1974.0,1,81.6,0
102.3,79.3,0.699,4.7,91.0,431.8,3534.7,1,88.3,0
89.7,81.2,0.452,23.9,43.9,946.1,1175.3,5,57.7,0
158.4,89.3,0.71,15.2,113.1,304.9,402.6,1,24.0,1
62.4,87.1,0.788,8.6,34.6,679.1,3144.8,0,67.4,0
89.7,75.6,0.487,5.5,156.4,433.5,1841.7,2,44.1,0
58.5,103.6,0.286,3.6,127.4,789.7,1075.2,3,20.9,0
71.0,91.7,0.718,1.7,157.6,292.3,1477.5,2,83.3,0
309.5,66.3,0.705,7.1,75.9,234.0,3147.4,5,71.9,1
195.7,72.6,0.539,12.5,27.1,1102.3,1545.4,2,79.4,1
17.6,98.3,0.746,11.4,95.4,126.7,601.4,0,78.7,0
38.0,60.7,0.783,5.9,41.4,609.6,1548.0,2,43.6,0
52.4,96.3,0.688,20.8,116.7,268.9,99.3,1,53.6,0
34.6,74.7,0.858,1.0,92.2,51.5,636.1,2,33.7,1
26.6,85.3,0.681,15.4,126.7,48.0,675.7,4,75.4,0
140.9,70.4,0.676,3.8,64.3,214.4,269.0,2,56.9,1
189.1,109.3,0.457,17.6,136.9,1040.8,78.0,2,67.0,1
48.4,104.8,0.946,5.6,112.9,342.6,221.8,2,43.5,1
112.2,106.1,0.66,1.7,158.3,1140.8,1325.7,1,69.3,0
183.0,65.2,0.33,8.5,49.1,700.0,1995.1,4,68.7,1
24.9,101.3,0.849,20.8,31.9,526.8,5377.9,1,76.6,0
23.0,84.4,0.889,14.7,139.9,698.2,560.2,3,27.4,0
96.6,93.9,0.605,3.9,70.7,622.5,1147.7,5,64.9,0
7.4,67.0,0.857,4.9,83.2,911.7,3370.3,3,85.4,0
37.0,94.2,0.767,1.4,150.0,342.6,269.3,3,22.5,1
174.5,105.3,0.757,4.6,84.5,426.9,1567.5,3,91.9,1
13.3,69.7,0.651,5.5,65.2,1073.4,1737.7,3,31.6,0
281.2,67.8,0.643,20.6,33.0,1136.0,161.8,2,89.9,1
30.3,60.7,0.871,12.5,84.8,1071.6,2420.1,0,84.4,0
36.0,69.7,0.696,2.7,113.4,506.2,2062.7,2,76.6,0
93.7,84.5,0.878,5.1,61.3,937.5,90.8,4,31.8,1
10.7,100.8,0.532,1.8,121.9,574.2,164.6,3,32.3,1
140.9,70.3,0.98,4.5,89.6,599.6,110.4,4,35.7,1
286.6,89.2,0.755,0.7,140.8,249.6,539.1,1,79.8,1
13.0,81.4,0.742,10.5,46.8,711.4,904.3,2,30.0,0
8.8,70.9,0.663,3.1,127.2,227.4,962.0,5,61.5,1
225.5,83.1,0.342,8.7,150.9,401.2,423.8,2,77.2,1
14.3,64.2,0.332,5.7,125.1,1026.8,2961.0,2,51.9,0
349.6,90.2,0.78,1.9,79.8,252.5,601.1,0,82.3,1
268.4,61.4,0.836,10.3,56.1,90.0,105.9,1,60.0,1
68.9,95.2,0.921,23.5,38.3,87.5,478.4,3,62.6,0
209.8,64.8,0.658,9.1,111.7,1129.2,958.9,1,69.1,1
111.4,109.9,0.821,1.1,44.3,610.8,679.5,2,82.7,1
20.8,100.3,0.628,17.4,138.2,494.2,434.0,1,15.4,0
92.0,73.9,0.446,4.9,154.7,974.0,218.9,4,46.4,1
25.0,78.4,0.66,21.3,43.3,1003.8,2102.2,4,92.0,0
143.7,69.3,0.513,5.4,75.8,402.0,6720.1,2,22.9,1
28.4,97.2,0.551,2.1,151.5,833.9,529.8,6,33.7,1
27.3,75.9,0.722,4.2,88.5,926.5,626.8,2,60.7,0
256.4,96.5,0.936,1.5,97.3,787.3,1204.9,4,83.6,1
149.1,56.0,0.849,1.4,125.9,186.2,1570.9,1,22.8,1
308.8,62.5,0.904,3.2,53.4,1051.7,647.2,2,15.3,1
84.4,75.1,0.581,5.9,157.2,649.2,2873.8,5,70.0,1
30.1,61.0,0.706,4.5,130.4,342.6,1035.2,2,62.8,1
162.4,88.1,0.887,2.7,46.8,513.1,768.3,2,36.7,1
40.2,57.8,0.279,3.8,40.0,49.9,1298.4,3,91.6,0
50.2,102.3,0.698,1.4,151.2,157.8,3714.1,2,59.7,0
46.6,96.9,0.555,4.5,117.5,919.8,1949.1,0,68.1,0
106.8,66.9,0.727,0.7,30.2,5.0,99.0,0,45.3,1
85.9,81.6,0.388,7.4,44.2,502.8,534.7,0,88.7,0
106.0,79.8,0.55,4.0,31.5,629.4,813.1,4,37.1,1
77.5,94.9,0.578,24.5,156.5,70.3,503.2,2,74.9,0
297.4,77.1,0.871,2.6,92.2,1167.8,1495.5,1,24.3,1
68.9,56.8,0.76,3.2,87.4,275.2,2150.3,1,58.0,0
83.2,70.1,0.822,4.6,154.0,368.5,1627.2,0,61.2,0
59.7,80.6,0.932,21.6,93.1,368.2,5498.8,3,30.1,0
32.7,108.6,0.724,3.0,94.9,280.3,431.8,1,40.9,0
15.1,103.5,0.91,20.0,157.9,6.8,2545.2,2,29.3,0
136.0,65.0,0.387,19.4,40.0,876.6,1796.1,1,82.6,1
36.9,94.8,0.647,7.0,158.1,1160.4,589.6,2,67.6,0
57.6,106.5,0.924,4.3,47.4,273.0,1639.7,2,50.7,0
95.3,55.5,0.922,0.6,88.8,797.3,181.9,4,59.5,1
9.3,94.7,0.35,5.4,70.6,891.6,1919.0,1,42.5,0
23.0,80.3,0.549,12.1,154.0,1018.9,962.0,0,49.3,0
22.2,92.4,0.927,5.0,90.5,510.0,464.9,4,64.5,1
90.3,88.3,0.732,11.2,28.1,367.0,1329.8,3,31.9,0
29.3,109.2,0.531,19.4,54.9,393.7,1281.4,2,25.7,0
9.5,70.9,0.665,17.2,83.2,856.6,332.1,1,90.6,0
55.0,98.2,0.736,1.2,116.3,981.1,87.0,1,33.9,1
97.4,67.9,0.715,1.4,100.9,222.0,732.2,5,54.6,0
103.5,79.0,0.558,13.2,139.7,448.3,1061.4,3,75.9,1
149.0,108.6,0.898,17.3,136.8,1082.8,2560.8,4,59.5,1
162.8,97.1,0.334,1.7,104.7,969.0,3210.9,1,65.8,1
118.3,72.4,0.756,9.8,102.1,1181.9,953.0,3,28.1,1
21.9,89.1,0.532,13.8,62.6,906.3,1732.0,1,46.6,0
212.0,57.7,0.559,12.0,154.3,474.9,744.3,1,70.2,1
165.3,69.7,0.676,0.9,35.4,710.8,1694.9,6,31.8,1
55.6,94.5,0.723,3.7,78.6,794.9,325.0,5,53.7,0
16.8,86.4,0.777,4.7,114.2,98.8,606.5,1,62.1,0
60.6,80.8,0.58,3.5,152.7,655.7,1256.9,8,78.1,1
30.6,93.0,0.824,16.2,92.7,852.6,72.0,3,32.3,1
44.1,76.9,0.833,13.2,145.9,204.9,1588.2,1,93.2,0
20.3,56.4,0.679,1.8,39.1,937.9,2216.1,5,92.4,1
65.2,79.3,0.875,17.0,96.8,702.6,661.3,2,16.0,0
51.3,104.6,0.874,5.0,67.7,1142.9,762.9,2,44.4,0
30.5,102.1,0.569,4.7,132.4,55.7,2336.8,3,20.4,0
126.7,77.5,0.295,5.7,85.1,322.1,1843.5,2,40.4,1
74.4,56.2,0.587,4.2,89.2,723.9,457.9,2,63.6,1
45.0,90.0,0.707,5.7,33.7,359.4,519.8,1,63.7,0
98.5,95.8,0.435,1.2,84.1,858.7,1413.1,3,22.7,0
146.0,71.2,0.919,2.5,35.9,912.0,1043.9,3,69.2,1
76.6,81.2,0.622,1.0,65.4,127.5,262.4,2,82.7,0
31.9,109.6,0.436,3.5,42.1,619.1,495.2,2,65.5,0
45.5,86.7,0.856,4.7,70.2,613.1,2812.9,1,39.8,0
51.2,74.3,0.722,4.3,55.7,446.3,1448.4,4,15.2,0
85.3,89.5,0.883,14.5,63.5,1119.8,5170.2,1,66.9,1
165.1,64.9,0.247,5.9,45.0,993.9,1798.1,0,69.2,1
15.0,66.0,0.511,5.6,84.3,838.2,3466.2,2,71.7,0
173.0,105.9,0.829,0.8,92.2,858.6,342.3,2,18.1,1
99.0,68.2,0.889,21.9,137.9,556.8,1821.4,3,56.3,1
57.6,72.1,0.334,24.6,97.7,1105.6,74.5,2,48.1,0
34.6,84.9,0.651,3.2,55.9,835.0,1383.2,1,76.4,0
130.8,104.5,0.598,11.1,124.3,876.1,810.2,1,72.8,0
2.2,98.0,0.548,8.2,65.1,1034.7,561.0,0,91.1,0
29.3,57.4,0.629,9.8,127.1,332.5,2430.1,2,86.8,0
92.2,93.1,0.34,1.4,77.3,969.4,2361.2,3,59.6,0
99.8,82.7,0.377,3.8,94.3,238.3,77.1,1,93.4,1
147.5,81.2,0.853,6.1,93.0,417.7,1178.4,4,27.0,1
18.2,93.0,0.939,1.8,154.0,406.1,600.3,3,15.6,1
53.9,65.8,0.543,1.0,45.7,1174.3,694.7,3,23.6,0
126.3,109.0,0.455,23.0,151.7,1028.6,2190.8,4,43.4,0
233.6,90.5,0.671,5.4,100.9,842.9,495.0,2,75.4,1
24.9,75.1,0.507,5.7,159.1,873.8,3488.7,2,45.6,0
57.5,88.0,0.585,4.9,102.4,676.7,287.6,7,77.4,1
29.6,66.9,0.81,22.6,113.6,1136.8,1354.2,2,74.4,0
38.2,89.9,0.5,4.6,126.2,598.0,1388.1,1,78.5,0
76.5,56.6,0.246,12.3,135.9,459.7,398.7,5,30.0,1
180.3,73.8,0.181,3.7,89.5,199.8,521.2,1,56.3,1
49.0,96.1,0.629,12.2,116.6,944.5,2210.7,4,72.0,0
101.5,99.4,0.371,3.1,108.0,882.7,1771.6,1,37.7,0
304.3,68.9,0.462,4.2,80.0,464.3,529.0,1,82.0,1
107.6,84.7,0.698,14.1,135.8,35.1,966.2,1,77.3,1
249.0,84.1,0.709,7.0,51.0,1007.6,126.4,2,24.6,0
25.4,78.2,0.764,22.4,47.6,18.6,331.0,1,32.4,0
45.9,67.6,0.442,1.5,124.4,845.9,848.2,3,34.0,0
25.7,93.7,0.541,1.9,111.1,1164.5,157.9,2,85.3,0
234.4,68.9,0.932,6.0,67.9,528.0,2274.4,1,29.9,1
69.3,105.1,0.905,20.7,110.7,285.8,1569.0,1,64.8,0
29.5,84.1,0.814,21.4,129.0,847.3,3501.1,1,20.2,0
123.7,102.9,0.84,17.3,54.3,981.5,1468.9,2,59.2,0
56.4,71.0,0.456,1.8,103.5,658.0,3434.1,0,26.3,0
339.1,99.4,0.87,18.9,136.3,1160.6,1020.3,3,61.0,1
51.7,61.3,0.697,5.8,80.5,66.7,1150.2,3,44.4,0
44.2,97.2,0.751,3.1,102.2,608.2,4575.2,3,63.5,0
63.0,76.3,0.429,12.1,35.6,863.6,1283.1,2,46.6,0
14.9,80.8,0.56,22.9,137.1,1035.9,87.5,2,83.3,0
33.7,64.2,0.581,10.5,132.5,219.2,1594.0,1,75.6,0
222.8,56.0,0.576,5.8,86.6,961.0,2880.6,1,82.6,1
158.4,91.6,0.781,15.3,41.1,665.5,1955.1,6,32.8,1
9.0,87.3,0.632,1.6,114.2,478.9,1102.0,3,26.9,1
42.9,89.2,0.75,5.7,102.4,162.4,1385.1,2,59.6,0
275.1,69.0,0.869,13.7,149.1,1039.0,5599.4,3,84.8,1
270.5,68.2,0.515,2.2,62.8,192.9,164.0,4,23.8,1
65.0,100.7,0.636,2.4,29.4,375.2,1370.4,1,33.7,0
334.8,96.9,0.787,5.0,59.4,351.6,449.9,1,74.7,1
111.6,73.5,0.92,6.3,82.8,1046.3,1276.3,4,52.2,1
